nombre_escuela,alcaldia,nivel,anio,matricula_inicial,desertores,tasa_desercion
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2015,1712,65,0.038
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2016,1758,53,0.0301
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2017,1702,55,0.0323
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2018,1824,54,0.0296
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2019,1624,50,0.0308
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2020,1659,70,0.0422
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2021,1751,76,0.0434
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2022,1664,48,0.0288
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2023,1642,57,0.0347
Preparatoria Vasco de Quiroga Plantel 04,La Magdalena Contreras,Preparatoria,2024,1740,44,0.0253
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2000,800,27,0.0338
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2001,829,20,0.0241
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2002,771,20,0.0259
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2003,760,22,0.0289
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2004,812,24,0.0296
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2005,785,27,0.0344
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2006,802,25,0.0312
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2007,827,24,0.029
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2008,850,24,0.0282
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2009,849,22,0.0259
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2010,814,22,0.027
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2011,830,23,0.0277
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2012,811,22,0.0271
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2013,827,22,0.0266
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2014,846,22,0.026
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2015,773,26,0.0336
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2016,792,23,0.029
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2017,800,19,0.0238
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2018,806,28,0.0347
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2019,833,25,0.03
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2020,837,31,0.037
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2021,803,35,0.0436
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2022,808,23,0.0285
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2023,783,17,0.0217
Preparatoria Frida Kahlo Plantel 05,La Magdalena Contreras,Preparatoria,2024,833,25,0.03
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2000,539,15,0.0278
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2001,537,15,0.0279
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2002,536,17,0.0317
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2003,524,18,0.0344
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2004,542,15,0.0277
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2005,537,18,0.0335
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2006,556,17,0.0306
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2007,533,17,0.0319
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2008,544,20,0.0368
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2009,543,20,0.0368
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2010,548,14,0.0255
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2011,599,14,0.0234
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2012,513,11,0.0214
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2013,591,22,0.0372
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2014,549,17,0.031
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2015,551,12,0.0218
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2016,572,20,0.035
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2017,528,16,0.0303
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2018,547,16,0.0293
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2019,538,16,0.0297
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2020,541,25,0.0462
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2021,550,21,0.0382
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2022,550,16,0.0291
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2023,548,18,0.0328
Preparatoria Octavio Paz Plantel 06,La Magdalena Contreras,Preparatoria,2024,547,15,0.0274
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2000,1460,45,0.0308
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2001,1410,39,0.0277
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2002,1444,41,0.0284
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2003,1419,36,0.0254
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2004,1409,43,0.0305
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2005,1436,44,0.0306
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2006,1400,43,0.0307
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2007,1457,34,0.0233
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2008,1410,43,0.0305
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2009,1379,46,0.0334
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2010,1446,49,0.0339
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2011,1514,47,0.031
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2012,1411,47,0.0333
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2013,1399,44,0.0315
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2014,1470,48,0.0327
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2015,1487,42,0.0282
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2016,1459,44,0.0302
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2017,1441,44,0.0305
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2018,1454,43,0.0296
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2019,1372,41,0.0299
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2020,1450,60,0.0414
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2021,1454,60,0.0413
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2022,1425,50,0.0351
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2023,1536,51,0.0332
Preparatoria Jose Vasconcelos Plantel 07,La Magdalena Contreras,Preparatoria,2024,1415,43,0.0304
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2000,508,14,0.0276
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2001,505,16,0.0317
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2002,536,19,0.0354
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2003,513,16,0.0312
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2004,526,17,0.0323
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2005,506,19,0.0375
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2006,535,18,0.0336
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2007,539,17,0.0315
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2008,505,15,0.0297
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2009,496,15,0.0302
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2010,520,15,0.0288
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2011,542,15,0.0277
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2012,519,15,0.0289
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2013,495,14,0.0283
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2014,485,13,0.0268
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2015,538,17,0.0316
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2016,516,15,0.0291
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2017,509,15,0.0295
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2018,573,21,0.0366
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2019,528,16,0.0303
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2020,512,20,0.0391
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2021,534,21,0.0393
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2022,543,19,0.035
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2023,534,16,0.03
Preparatoria Miguel Hidalgo Plantel 08,La Magdalena Contreras,Preparatoria,2024,503,16,0.0318
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2000,1594,45,0.0282
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2001,1620,46,0.0284
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2002,1579,41,0.026
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2003,1712,56,0.0327
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2004,1590,55,0.0346
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2005,1635,49,0.03
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2006,1562,41,0.0262
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2007,1660,54,0.0325
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2008,1548,43,0.0278
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2009,1649,56,0.034
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2010,1643,46,0.028
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2011,1631,47,0.0288
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2012,1640,58,0.0354
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2013,1585,49,0.0309
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2014,1620,46,0.0284
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2015,1619,56,0.0346
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2016,1656,46,0.0278
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2017,1661,45,0.0271
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2018,1543,31,0.0201
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2019,1657,47,0.0284
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2020,1683,73,0.0434
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2021,1648,66,0.04
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2022,1663,59,0.0355
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2023,1540,45,0.0292
Preparatoria Moctezuma Plantel 09,La Magdalena Contreras,Preparatoria,2024,1707,43,0.0252
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2000,1084,37,0.0341
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2001,1176,34,0.0289
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2002,1157,39,0.0337
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2003,1141,26,0.0228
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2004,1088,27,0.0248
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2005,1153,30,0.026
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2006,1187,29,0.0244
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2007,1128,25,0.0222
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2008,1138,34,0.0299
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2009,1192,36,0.0302
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2010,1181,40,0.0339
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2011,1170,30,0.0256
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2012,1172,42,0.0358
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2013,1148,36,0.0314
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2014,1178,33,0.028
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2015,1194,33,0.0276
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2016,1178,34,0.0289
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2017,1165,39,0.0335
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2018,1097,35,0.0319
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2019,1190,32,0.0269
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2020,1166,44,0.0377
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2021,1140,49,0.043
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2022,1261,41,0.0325
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2023,1141,37,0.0324
Preparatoria Heroes de Chapultepec Plantel 10,La Magdalena Contreras,Preparatoria,2024,1192,27,0.0227
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2000,3835,150,0.0391
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2001,3488,133,0.0381
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2002,3971,148,0.0373
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2003,3682,129,0.035
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2004,3679,118,0.0321
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2005,3724,133,0.0357
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2006,3815,132,0.0346
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2007,3977,131,0.0329
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2008,3770,127,0.0337
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2009,3696,131,0.0354
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2010,3783,150,0.0397
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2011,3710,113,0.0305
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2012,3921,128,0.0326
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2013,3741,138,0.0369
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2014,3760,116,0.0309
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2015,3872,98,0.0253
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2016,3889,160,0.0411
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2017,3883,137,0.0353
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2018,3798,129,0.034
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2019,3794,148,0.039
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2020,3665,176,0.048
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2021,3738,199,0.0532
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2022,3688,144,0.039
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2023,3793,137,0.0361
Universidad Benito Juarez Campus 01,La Magdalena Contreras,Universidad,2024,3876,136,0.0351
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2000,1320,46,0.0348
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2001,1320,38,0.0288
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2002,1259,48,0.0381
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2003,1383,52,0.0376
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2004,1294,40,0.0309
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2005,1354,46,0.034
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2006,1350,51,0.0378
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2007,1344,49,0.0365
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2008,1342,48,0.0358
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2009,1302,43,0.033
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2010,1233,44,0.0357
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2011,1390,55,0.0396
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2012,1340,45,0.0336
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2013,1372,50,0.0364
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2014,1396,46,0.033
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2015,1304,43,0.033
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2016,1276,42,0.0329
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2017,1340,45,0.0336
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2018,1182,48,0.0406
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2019,1270,49,0.0386
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2020,1340,76,0.0567
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2021,1380,64,0.0464
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2022,1313,56,0.0427
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2023,1283,48,0.0374
Universidad Sor Juana Campus 02,La Magdalena Contreras,Universidad,2024,1338,47,0.0351
Universidad Nezahualcoyotl Campus 03,La Magdalena Contreras,Universidad,2000,6338,243,0.0383
Universidad Nezahualcoyotl Campus 03,La Magdalena Contreras,Universidad,2001,6636,208,0.0313
Universidad Nezahualcoyotl Campus 03,La Magdalena Contreras,Universidad,2002,6616,245,0.037
Universidad Nezahualcoyotl Campus 03,La Magdalena Contreras,Universidad,2003,6638,265,0.0399
Universidad Nezahualcoyotl Campus 03,La Magdalena Contreras,Universidad,2004,6919,236,0.0341
Universidad Nezahualcoyotl Campus 03,La Magdalena Contreras,Universidad,2005,6554,235,0.0359
Universidad Nezahualcoyotl Campus 03,La Magdalena Contreras,Universidad,2006,6361,207,0.0325
